origin,destination,hour,trips,mean_trip_seconds
65,62,20,8.0,619.2
65,62,21,8.0,383.8
65,62,22,4.0,243.0
65,62,23,13.0,431.9
65,63,0,9.0,585.1
65,63,1,3.0,562.7
65,63,2,1.0,253.0
65,63,3,1.0,572.0
65,63,4,7.0,512.3
65,63,5,5.0,663.6
65,63,6,14.0,540.1
65,63,7,21.0,985.5
65,63,8,10.0,679.3
65,63,9,3.0,481.7
65,63,10,11.0,754.5
65,63,11,17.0,618.7
65,63,12,14.0,665.1
65,63,13,15.0,708.4
65,63,14,23.0,632.4
65,63,15,17.0,826.2
65,63,16,14.0,753.6
65,63,17,17.0,880.1
65,63,18,18.0,850.1
65,63,19,11.0,668.6
65,63,20,14.0,657.0
65,63,21,16.0,623.1
65,63,22,15.0,518.5
65,63,23,8.0,634.2
65,64,0,5.0,440.2
65,64,1,6.0,284.5
65,64,2,5.0,317.6
65,64,3,13.0,361.4
65,64,4,2.0,360.0
65,64,5,7.0,352.1
65,64,6,34.0,464.0
65,64,7,52.0,413.8
65,64,8,47.0,477.7
65,64,9,23.0,422.2
65,64,10,23.0,494.7
65,64,11,21.0,500.1
65,64,12,13.0,463.5
65,64,13,18.0,585.8
65,64,14,23.0,575.1
65,64,15,14.0,666.6
65,64,16,24.0,486.5
65,64,17,10.0,637.8
65,64,18,9.0,779.4
65,64,19,11.0,673.8
65,64,20,25.0,500.4
65,64,21,8.0,841.9
65,64,22,7.0,464.0
65,64,23,15.0,605.5
65,65,0,11.0,240.7
65,65,1,8.0,254.4
65,65,2,4.0,209.2
65,65,3,6.0,493.2
65,65,4,5.0,294.6
65,65,5,11.0,313.6
65,65,6,18.0,415.4
65,65,7,6.0,350.8
65,65,11,10.0,849.0
65,65,12,3.0,435.3
65,65,20,8.0,441.1
65,65,21,5.0,936.2
65,65,22,9.0,302.4
65,65,23,9.0,292.2
65,66,0,11.0,439.5
65,66,1,7.0,453.7
65,66,2,6.0,464.0
65,66,3,7.0,443.6
65,66,4,2.0,473.5
65,66,5,6.0,547.2
65,66,6,8.0,608.2
65,66,7,8.0,475.0
65,66,9,9.0,423.7
65,66,10,26.0,558.2
65,66,11,23.0,513.4
65,66,12,20.0,600.5
65,66,13,28.0,566.5
65,66,14,31.0,627.8
65,66,15,15.0,910.3
65,66,16,8.0,674.2
65,66,17,5.0,856.0
65,66,18,12.0,588.8
65,66,19,14.0,629.6
65,66,20,22.0,697.0
65,66,21,19.0,661.8
65,66,22,21.0,483.3
65,66,23,21.0,547.1
65,67,3,1.0,601.0
65,68,0,1.0,966.0
65,68,3,2.0,698.0
65,68,6,2.0,920.0
65,68,7,1.0,1309.0
65,68,8,2.0,1164.0
65,68,10,2.0,1166.5
65,68,11,3.0,1081.7
65,68,12,5.0,1353.6
65,68,13,4.0,1263.5
65,68,14,2.0,1363.0
65,68,15,3.0,1745.7
65,68,16,3.0,1602.0
65,68,17,1.0,985.0
65,68,18,1.0,1024.0
65,68,20,3.0,1670.0
65,68,21,4.0,1057.8
65,68,22,1.0,1271.0
65,68,23,2.0,954.5
65,69,0,2.0,1331.5
65,69,2,2.0,1501.5
65,69,5,1.0,1208.0
65,69,6,3.0,1164.7
65,69,7,14.0,1294.5
65,69,8,1.0,1499.0
65,69,9,1.0,1614.0
65,69,10,1.0,1238.0
65,69,12,1.0,1352.0
65,69,13,3.0,1267.0
65,69,16,4.0,1724.0
65,69,17,3.0,1559.7
65,69,18,3.0,1681.7
65,69,19,2.0,1684.5
65,69,20,1.0,1805.0
65,69,22,1.0,1698.0
65,69,23,5.0,1423.6
65,70,0,3.0,523.7
65,70,1,3.0,505.3
65,70,2,2.0,335.5
65,70,3,2.0,781.0
65,70,4,2.0,398.0
65,70,5,2.0,659.5
65,70,6,5.0,772.2
65,70,7,11.0,654.9
65,70,8,4.0,456.2
65,70,9,19.0,443.1
65,70,10,9.0,519.3
65,70,11,15.0,500.2
65,70,12,14.0,563.0
65,70,13,17.0,619.6
65,70,14,17.0,661.2
65,70,15,18.0,829.2
65,70,16,18.0,718.8
65,70,17,14.0,847.4
65,70,18,15.0,661.4
65,70,19,14.0,667.2
65,70,20,16.0,648.3
65,70,21,24.0,553.7
65,70,22,22.0,719.8
65,70,23,11.0,477.5
65,71,1,2.0,922.0
65,71,2,2.0,719.5
65,73,0,1.0,1587.0
65,73,9,1.0,1026.0
65,73,10,3.0,1620.3
65,73,11,2.0,1468.5
65,73,12,7.0,1570.1
65,73,13,3.0,994.7
65,73,14,2.0,1237.5
65,73,15,2.0,1330.5
65,73,17,2.0,1584.0
65,73,18,2.0,1534.0
65,73,20,1.0,1502.0
65,73,22,2.0,1395.5
65,74,1,1.0,1086.0
65,76,2,2.0,2783.0
65,76,3,3.0,2543.0
65,76,4,4.0,2516.0
65,77,13,1.0,3281.0
65,77,15,1.0,3639.0
65,77,21,2.0,3441.5
65,77,22,1.0,2100.0
66,1,2,1.0,2401.0
66,2,0,1.0,2457.0
66,2,9,2.0,2726.0
66,2,11,2.0,3186.0
66,2,14,1.0,2898.0
66,3,2,2.0,2211.5
66,3,5,3.0,1851.0
66,3,6,2.0,2697.0
66,3,7,1.0,2605.0
66,3,8,2.0,3170.0
66,3,10,2.0,2545.5
66,3,11,2.0,2199.5
66,3,12,1.0,2242.0
66,3,13,2.0,2275.0
66,3,16,1.0,3462.0
66,3,17,3.0,3521.3
66,3,18,1.0,3782.0
66,3,19,1.0,2866.0
66,3,20,1.0,2153.0
66,3,21,2.0,3339.5
66,3,22,1.0,1907.0
66,4,5,1.0,3137.0
66,4,20,1.0,2679.0
66,5,0,1.0,1837.0
66,5,6,2.0,2503.0
66,5,8,1.0,4009.0
66,5,9,2.0,3089.5
66,5,10,7.0,2903.1
66,5,12,2.0,3077.5
66,5,15,1.0,2654.0
66,5,16,1.0,4118.0
66,6,0,1.0,2307.0
66,6,1,1.0,1825.0
66,6,5,2.0,2352.5
66,7,3,6.0,1732.2
66,8,1,1.0,1549.0
66,8,3,7.0,1645.1
66,8,4,2.0,1220.5
66,8,5,23.0,1924.0
66,12,11,1.0,3605.0
66,13,13,2.0,3849.0
66,13,16,1.0,3399.0
66,13,17,1.0,5275.0
66,15,1,1.0,2208.0
66,15,5,1.0,2266.0
66,16,1,1.0,2154.0
66,16,4,8.0,1596.4
66,16,5,1.0,2061.0
66,18,21,1.0,2520.0
66,19,0,2.0,2352.0
66,19,2,1.0,3214.0
66,19,6,2.0,3086.5
66,19,7,7.0,4094.3
66,19,9,1.0,2478.0
66,19,13,1.0,2978.0
66,19,14,1.0,3713.0
66,19,15,2.0,3663.5
66,19,16,3.0,4244.0
66,19,17,3.0,3283.7
66,19,18,1.0,4233.0
66,19,23,2.0,2344.5
66,20,3,1.0,1887.0
66,20,4,4.0,2445.0
66,21,4,1.0,1682.0
66,21,7,2.0,3862.0
66,21,14,1.0,2276.0
66,21,15,1.0,3156.0
66,21,16,2.0,3699.5
66,21,20,1.0,2994.0
66,21,22,2.0,2136.0
66,22,0,1.0,2103.0
66,22,1,1.0,1452.0
66,22,3,1.0,1489.0
66,22,4,6.0,1663.0
66,22,5,2.0,2496.5
66,22,6,4.0,2751.2
66,22,7,1.0,3670.0
66,22,8,7.0,2522.7
66,22,9,10.0,2398.6
66,22,10,2.0,2057.0
66,22,11,2.0,2372.0
66,22,13,2.0,2614.0
66,22,14,2.0,2520.5
66,22,18,2.0,2687.5
66,22,19,2.0,2996.5
66,22,20,1.0,1622.0
66,22,21,1.0,2037.0
66,22,22,3.0,1854.7
66,22,23,1.0,2482.0
66,23,1,1.0,1666.0
66,23,4,1.0,1852.0
66,23,6,2.0,2334.0
66,23,7,1.0,3246.0
66,23,8,4.0,2773.5
66,23,9,6.0,2198.2
66,23,10,1.0,1991.0
66,23,11,3.0,2098.0
66,23,12,1.0,2443.0
66,23,14,1.0,3014.0
66,23,15,2.0,3557.0
66,23,16,2.0,2441.5
66,23,17,4.0,2365.8
66,23,19,1.0,2033.0
66,23,23,2.0,1654.5
66,24,0,1.0,1855.0
66,24,1,1.0,1979.0
66,24,2,1.0,1371.0
66,24,6,5.0,2861.2
66,24,7,8.0,2668.8
66,24,8,7.0,2502.1
66,24,9,6.0,1942.2
66,24,10,4.0,2159.8
66,24,11,9.0,2303.3
66,24,12,6.0,1849.3
66,24,13,6.0,2314.5
66,24,14,1.0,2682.0
66,24,15,8.0,2556.4
66,24,16,10.0,2753.3
66,24,18,3.0,2649.7
66,24,19,1.0,2126.0
66,24,20,3.0,2312.0
66,24,21,3.0,2227.0
66,24,22,2.0,1744.5
66,24,23,4.0,1705.5
66,25,0,3.0,1980.3
66,25,1,6.0,1761.7
66,25,2,5.0,1503.4
66,25,3,2.0,1984.0
66,25,4,2.0,1662.0
66,25,5,3.0,1867.7
66,25,6,8.0,2326.8
66,25,7,1.0,3087.0
66,25,9,2.0,2303.0
66,25,10,4.0,2397.0
66,25,11,1.0,2366.0
66,25,13,4.0,2465.0
66,25,14,7.0,2527.1
66,25,15,3.0,2762.3
66,25,16,2.0,2801.5
66,25,17,3.0,2683.3
66,25,19,1.0,1853.0
66,25,20,4.0,1897.0
66,25,21,3.0,2338.3
66,25,22,1.0,2832.0
66,25,23,5.0,2641.4
66,26,0,1.0,1551.0
66,26,1,2.0,1643.0
66,26,2,1.0,2231.0
66,27,0,1.0,1610.0
66,27,5,1.0,1283.0
66,27,6,1.0,2408.0
66,27,8,2.0,2302.0
66,27,9,2.0,1810.0
66,27,10,2.0,1811.0
66,27,11,1.0,1904.0
66,27,12,1.0,1451.0
66,27,13,5.0,1787.8
66,27,14,3.0,1569.3
66,27,15,2.0,2408.5
66,27,16,2.0,2549.5
66,27,17,4.0,2233.8
66,27,18,1.0,1412.0
66,27,19,1.0,1425.0
66,27,20,1.0,1170.0
66,27,21,6.0,1530.5
66,27,22,5.0,1390.4
66,28,0,4.0,1198.8
66,28,1,5.0,1567.4
66,28,2,8.0,1195.9
66,28,3,14.0,1422.6
66,28,4,11.0,1384.5
66,28,5,33.0,1592.4
66,28,6,41.0,1937.5
66,28,7,52.0,2680.6
66,28,8,37.0,2331.1
66,28,9,54.0,1909.4
66,28,10,37.0,1648.9
66,28,11,33.0,1767.2
66,28,12,24.0,1732.4
66,28,13,27.0,1831.4
66,28,14,30.0,1942.5
66,28,15,25.0,1932.4
66,28,16,12.0,2297.7
66,28,17,14.0,1860.5
66,28,18,8.0,1956.4
66,28,19,4.0,1605.2
66,28,20,7.0,1532.3
66,28,21,4.0,1307.2
66,28,22,10.0,1479.7
66,28,23,5.0,1289.2
66,29,0,5.0,1514.2
66,29,1,2.0,1166.5
66,29,2,1.0,2188.0
66,29,3,10.0,1002.3
66,29,4,1.0,943.0
66,29,5,2.0,1142.0
66,29,6,12.0,1802.8
66,29,7,11.0,2045.5
66,29,8,11.0,1944.5
66,29,9,10.0,1667.2
66,29,10,10.0,1503.1
66,29,11,8.0,1561.2
66,29,12,11.0,1786.5
66,29,13,7.0,1721.1
66,29,14,11.0,1784.2
66,29,15,2.0,1816.0
66,29,16,5.0,2005.6
66,29,17,4.0,2050.0
66,29,18,6.0,1820.3
66,29,19,2.0,1307.5
66,29,20,7.0,1343.1
66,29,21,5.0,1422.6
66,29,22,1.0,1477.0
66,29,23,8.0,1600.2
66,30,0,10.0,1113.5
66,30,1,4.0,1074.8
66,30,2,4.0,1158.8
66,30,3,6.0,1162.2
66,30,4,2.0,1449.5
66,30,5,5.0,1118.6
66,30,6,12.0,1727.2
66,30,7,14.0,1872.2
66,30,8,10.0,1710.0
66,30,9,22.0,1329.6
66,30,10,13.0,1303.8
66,30,11,8.0,1291.4
66,30,12,8.0,1457.5
66,30,13,11.0,1645.9
66,30,14,15.0,1478.9
66,30,15,8.0,1472.4
66,30,16,10.0,1470.4
66,30,17,19.0,1369.4
66,30,18,14.0,1293.9
66,30,19,8.0,1331.5
66,30,20,11.0,1138.2
66,30,21,8.0,1358.2
66,30,22,9.0,1173.1
66,30,23,7.0,1230.0
66,31,0,4.0,1203.8
66,31,1,1.0,1150.0
66,31,2,2.0,910.0
66,31,3,4.0,1012.2
66,31,4,7.0,923.1
66,31,5,14.0,1060.4
66,31,6,15.0,1331.9
66,31,7,21.0,1698.2
66,31,8,23.0,1630.7
66,31,9,6.0,1481.3
66,31,10,17.0,1334.8
66,31,11,7.0,1385.0
66,31,12,7.0,1390.0
66,31,13,6.0,1188.7
66,31,14,11.0,1407.1
66,31,15,3.0,1414.3
66,31,16,4.0,1556.0
66,31,17,9.0,1602.0
66,31,18,2.0,1108.0
66,31,19,8.0,1021.1
66,31,20,10.0,1065.7
66,31,21,7.0,1162.6
66,31,22,5.0,1286.6
66,31,23,7.0,1261.4
66,32,0,1.0,1464.0
66,32,2,11.0,1309.1
66,32,3,3.0,1453.3
66,32,4,15.0,1381.8
66,32,5,46.0,1872.4
66,32,6,45.0,2140.3
66,32,7,7.0,2139.6
66,32,8,6.0,2073.5
66,32,9,17.0,2053.3
66,32,10,26.0,2043.5
66,32,11,12.0,1994.7
66,32,12,6.0,1684.7
66,32,13,17.0,2078.8
66,32,14,8.0,2116.8
66,32,15,2.0,1872.5
66,32,16,5.0,1601.4
66,32,19,2.0,1568.0
66,32,20,2.0,1571.0
66,32,21,9.0,1602.2
66,32,22,2.0,1761.0
66,32,23,1.0,1327.0
66,33,0,1.0,1070.0
66,33,5,5.0,1649.6
66,33,6,5.0,1726.4
66,33,7,8.0,2267.4
66,33,8,11.0,1912.3
66,33,9,5.0,1602.6
66,33,10,14.0,1689.5
66,33,11,4.0,1678.0
66,33,12,3.0,1767.7
66,33,13,1.0,1448.0
66,33,14,3.0,1259.0
66,33,15,6.0,1576.5
66,33,16,7.0,1883.3
66,33,17,4.0,1583.0
66,33,19,1.0,1599.0
66,33,20,1.0,1375.0
66,33,21,5.0,1680.4
66,33,22,5.0,1156.0
66,34,4,1.0,1286.0
66,34,5,3.0,1434.7
66,34,6,2.0,1221.5
66,34,7,1.0,2293.0
66,34,8,1.0,2943.0
66,34,9,2.0,1624.0
66,34,10,2.0,1077.5
66,34,11,1.0,1317.0
66,34,12,2.0,1159.5
66,34,13,1.0,959.0
66,34,14,1.0,1228.0
66,34,15,1.0,1732.0
66,34,17,1.0,1606.0
66,34,19,3.0,1413.0
66,34,20,1.0,1686.0
66,34,21,1.0,1471.0
66,34,23,5.0,1464.4
66,35,1,2.0,1383.5
66,35,4,1.0,1108.0
66,36,0,2.0,1067.5
66,36,6,1.0,1813.0
66,36,8,9.0,1958.6
66,36,9,5.0,1544.6
66,36,10,1.0,1072.0
66,36,11,3.0,1390.7
66,36,12,2.0,1715.0
66,36,14,1.0,1402.0
66,36,15,1.0,1786.0
66,36,16,1.0,1983.0
66,36,17,1.0,1501.0
66,36,18,5.0,1436.6
66,36,20,2.0,1335.5
66,36,21,1.0,1610.0
66,36,23,2.0,1428.0
66,37,0,1.0,876.0
66,37,2,1.0,770.0
66,37,4,1.0,995.0
66,37,5,3.0,952.7
66,38,2,1.0,1004.0
66,38,3,2.0,1012.0
66,38,4,3.0,1135.7
66,39,0,1.0,1196.0
66,39,5,1.0,1109.0
66,39,6,1.0,1543.0
66,39,7,3.0,1888.7
66,39,8,5.0,1477.2
66,39,9,3.0,1810.0
66,39,10,1.0,1391.0
66,39,11,4.0,1313.2
66,39,12,4.0,1530.5
66,39,14,2.0,1229.0
66,39,16,7.0,1967.6
66,39,17,6.0,1476.8
66,39,18,1.0,1888.0
66,39,19,1.0,1675.0
66,39,20,1.0,1234.0
66,39,21,3.0,1638.3
66,39,22,1.0,1378.0
66,39,23,2.0,1578.5
66,40,0,2.0,776.0
66,40,1,3.0,1076.3
66,40,7,14.0,1221.7
66,40,8,5.0,1269.8
66,40,9,2.0,1519.0
66,40,10,3.0,1076.3
66,40,11,4.0,1034.2
66,40,12,1.0,834.0
66,40,13,3.0,1188.0
66,40,14,1.0,1000.0
66,40,15,6.0,1480.2
66,40,16,8.0,1644.4
66,40,17,6.0,1224.7
66,40,18,11.0,1152.8
66,40,19,6.0,1428.2
66,40,20,5.0,1065.8
66,40,21,3.0,1008.3
66,40,22,2.0,1312.5
66,40,23,6.0,1076.5
66,41,2,2.0,1656.0
66,41,3,1.0,1386.0
66,41,4,8.0,1351.4
66,42,3,2.0,930.5
66,43,0,6.0,1398.8
66,43,1,5.0,1373.2
66,43,2,1.0,1323.0
66,43,3,2.0,1343.5
66,43,4,1.0,1385.0
66,43,6,1.0,1062.0
66,43,7,7.0,1636.1
66,43,8,7.0,1585.3
66,43,9,10.0,1576.3
66,43,10,6.0,1552.3
66,43,11,5.0,1708.8
66,43,12,7.0,1644.0
66,43,13,8.0,1560.0
66,43,14,7.0,1652.0
66,43,15,13.0,2565.0
66,43,16,3.0,1410.7
66,43,17,6.0,1857.5
66,43,18,9.0,1598.7
66,43,19,6.0,1564.0
66,43,20,5.0,1738.6
66,43,21,12.0,1798.2
66,43,22,7.0,1577.9
66,43,23,9.0,1267.6
66,44,0,2.0,1130.0
66,44,1,2.0,1435.5
66,44,2,1.0,1027.0
66,44,3,1.0,930.0
66,44,4,5.0,933.0
66,44,5,13.0,1032.5
66,44,6,6.0,1450.8
66,44,8,1.0,826.0
66,44,9,4.0,1117.2
66,44,10,7.0,1403.7
66,44,11,7.0,1398.7
66,44,12,5.0,1530.6
66,44,13,16.0,1307.0
66,44,14,4.0,1212.0
66,44,15,1.0,1134.0
66,44,16,1.0,1749.0
66,44,19,2.0,1737.0
66,44,20,5.0,1179.8
66,44,21,3.0,1464.0
66,44,22,1.0,2428.0
66,44,23,3.0,962.0
66,45,0,1.0,1354.0
66,45,6,1.0,1337.0
66,46,0,4.0,1919.2
66,46,1,1.0,1738.0
66,46,2,1.0,1425.0
66,46,3,1.0,1522.0
66,46,4,1.0,1398.0
66,46,7,1.0,1891.0
66,46,8,2.0,1667.5
66,46,9,5.0,1991.4
66,46,10,3.0,1935.3
66,46,11,3.0,1861.0
66,46,12,4.0,1873.0
66,46,13,2.0,1645.5
66,46,14,2.0,1955.5
66,46,15,3.0,2296.0
66,46,17,2.0,2273.5
66,46,18,1.0,1290.0
66,46,19,2.0,1617.0
66,46,20,3.0,2009.3
66,46,21,1.0,1868.0
66,46,22,2.0,1620.0
66,46,23,2.0,1960.0
66,47,5,1.0,1591.0
66,48,1,1.0,1999.0
66,48,2,1.0,1555.0
66,48,4,2.0,1413.5
66,48,7,1.0,1547.0
66,48,8,3.0,1893.7
66,48,10,2.0,1878.5
66,48,11,1.0,1930.0
66,48,13,2.0,1797.5
66,48,14,2.0,2184.0
66,48,16,1.0,2270.0
66,48,17,2.0,2199.5
66,48,18,3.0,1921.7
66,48,19,1.0,3002.0
66,48,20,1.0,1240.0
66,48,22,2.0,1399.5
66,48,23,1.0,1552.0
66,49,0,3.0,1288.7
66,49,1,1.0,1729.0
66,49,2,1.0,857.0
66,49,5,10.0,969.4
66,50,5,1.0,1286.0
66,51,5,4.0,1387.0
66,51,8,1.0,1468.0
66,51,10,2.0,1422.5
66,51,12,1.0,1764.0
66,51,13,1.0,1871.0
66,51,14,4.0,2122.2
66,51,15,1.0,1610.0
66,51,16,6.0,2542.3
66,51,17,8.0,2496.5
66,51,18,2.0,2089.0
66,51,19,2.0,1620.5
66,51,20,1.0,1656.0
66,51,22,1.0,1350.0
66,51,23,2.0,1557.0
66,52,3,1.0,1555.0
66,52,6,9.0,2252.7
66,52,7,1.0,1759.0
66,52,16,1.0,2311.0
66,52,19,1.0,2863.0
66,52,22,1.0,2894.0
66,53,0,3.0,1473.7
66,53,1,4.0,1718.5
66,53,2,1.0,1293.0
66,53,3,1.0,1783.0
66,53,7,2.0,1472.0
66,53,8,1.0,1209.0
66,53,9,9.0,1360.6
66,53,10,2.0,1270.5
66,53,11,3.0,1850.3
66,53,12,2.0,1896.5
66,53,13,1.0,1547.0
66,53,15,2.0,2074.5
66,53,16,5.0,2560.0
66,53,17,3.0,2118.0
66,53,18,5.0,2210.0
66,53,19,1.0,1629.0
66,53,20,2.0,1915.5
66,53,21,2.0,1449.0
66,53,22,6.0,1491.7
66,53,23,1.0,1855.0
66,54,2,1.0,1475.0
66,55,2,2.0,1980.0
66,55,5,7.0,2107.7
66,55,14,6.0,2490.2
66,55,16,6.0,3241.8
66,55,17,2.0,1957.5
66,56,0,2.0,921.0
66,56,1,1.0,628.0
66,56,2,2.0,713.0
66,56,3,14.0,636.6
66,56,4,22.0,645.4
66,56,5,12.0,808.3
66,57,0,1.0,786.0
66,57,4,6.0,768.7
66,57,5,14.0,895.6
66,57,6,23.0,824.6
66,57,7,38.0,1140.0
66,57,8,24.0,1051.5
66,57,9,5.0,651.4
66,57,10,10.0,810.6
66,57,11,11.0,1057.2
66,57,12,5.0,1096.6
66,57,13,25.0,833.2
66,57,14,14.0,1164.5
66,57,15,16.0,1074.3
66,57,16,17.0,1208.3
66,57,17,17.0,1082.2
66,57,18,9.0,994.0
66,57,19,7.0,924.4
66,57,20,8.0,855.0
66,57,21,4.0,830.0
66,57,22,2.0,691.5
66,57,23,9.0,855.6
66,58,0,8.0,688.0
66,58,1,6.0,627.7
66,58,2,7.0,748.6
66,58,3,3.0,702.3
66,58,4,9.0,691.3
66,58,5,23.0,567.3
66,58,6,18.0,711.8
66,58,7,53.0,861.4
66,58,8,44.0,636.5
66,58,9,40.0,597.4
66,58,10,16.0,738.8
66,58,11,25.0,661.9
66,58,12,22.0,681.2
66,58,13,19.0,718.2
66,58,14,24.0,946.7
66,58,15,18.0,1061.8
66,58,16,15.0,875.9
66,58,17,21.0,905.2
66,58,18,18.0,834.7
66,58,19,18.0,756.6
66,58,20,19.0,803.1
66,58,21,11.0,791.4
66,58,22,13.0,759.6
66,58,23,13.0,694.3
66,59,1,2.0,1022.5
66,59,2,1.0,3209.0
66,59,5,3.0,1034.3
66,60,0,2.0,1267.0
66,60,1,3.0,1429.0
66,60,2,1.0,1428.0
66,60,3,4.0,1072.5
66,60,5,4.0,1160.5
66,60,6,3.0,1793.7
66,60,7,3.0,1429.7
66,60,8,4.0,1838.5
66,60,9,6.0,1225.3
66,60,10,3.0,1190.0
66,60,11,4.0,1349.8
66,60,12,3.0,1134.0
66,60,13,7.0,1368.9
66,60,14,5.0,1228.4
66,60,15,5.0,1347.0
66,60,16,3.0,1643.0
66,60,17,4.0,1233.5
66,60,18,6.0,1578.7
66,60,19,2.0,1295.5
66,60,20,7.0,1139.4
66,60,21,3.0,1006.3
66,61,0,3.0,672.3
66,61,1,4.0,843.5
66,61,2,3.0,673.7
66,61,3,3.0,820.3
66,61,4,30.0,622.7
66,61,5,29.0,599.2
66,62,0,5.0,472.2
66,62,1,4.0,463.8
66,62,2,3.0,435.7
66,62,3,1.0,641.0
66,62,4,11.0,451.7
66,62,5,4.0,517.8
66,62,6,7.0,497.4
66,62,7,25.0,625.7
66,62,8,19.0,613.0
66,62,9,13.0,583.3
66,62,10,8.0,600.5
66,62,11,9.0,623.0
66,62,12,4.0,611.2
66,62,13,10.0,685.4
66,62,14,17.0,502.3
66,62,15,13.0,855.5
66,62,16,21.0,956.9
66,62,17,10.0,854.1
66,62,18,10.0,738.1
66,62,19,4.0,639.0
66,62,20,6.0,559.2
66,62,21,9.0,568.8
66,62,22,12.0,552.0
66,62,23,6.0,510.0
66,63,0,4.0,313.8
66,63,1,4.0,482.5
66,63,2,8.0,350.6
66,63,3,3.0,406.3
66,63,4,6.0,169.5
66,63,5,10.0,379.2
66,63,6,18.0,508.5
66,63,7,37.0,650.3
66,63,8,35.0,485.9
66,63,9,21.0,457.7
66,63,10,33.0,439.8
66,63,11,16.0,662.2
66,63,12,31.0,430.2
66,63,13,24.0,540.8
66,63,14,34.0,583.9
66,63,15,31.0,549.1
66,63,16,42.0,579.1
66,63,17,53.0,508.9
66,63,18,44.0,527.8
66,63,19,20.0,477.6
66,63,20,25.0,517.8
66,63,21,20.0,325.9
66,63,22,18.0,343.6
66,63,23,17.0,365.6
66,64,0,2.0,775.0
66,64,3,8.0,542.4
66,64,4,10.0,693.9
66,64,5,4.0,928.5
66,64,6,10.0,787.2
66,64,7,18.0,796.1
66,64,8,9.0,924.4
66,64,9,18.0,657.1
66,64,10,11.0,667.0
66,64,11,12.0,691.2
66,64,12,5.0,718.2
66,64,13,8.0,794.6
66,64,14,4.0,880.8
66,64,15,7.0,1108.9
66,64,16,8.0,1223.6
66,64,17,5.0,898.2
66,64,18,5.0,1104.6
66,64,19,3.0,916.7
66,64,20,6.0,747.8
66,64,21,6.0,914.2
66,64,22,7.0,647.9
66,64,23,2.0,455.0
66,65,0,1.0,185.0
66,65,1,6.0,345.3
66,65,2,3.0,330.7
66,65,3,4.0,415.2
66,65,4,1.0,528.0
66,65,5,4.0,535.2
66,66,0,28.0,359.3
66,66,1,27.0,440.4
66,66,2,23.0,362.5
66,66,3,10.0,534.2
66,66,4,12.0,267.2
66,66,5,33.0,373.2
66,66,6,52.0,310.3
66,66,7,58.0,401.5
66,66,8,122.0,440.3
66,66,9,71.0,414.7
66,66,10,61.0,445.9
66,66,11,65.0,422.3
66,66,12,68.0,406.9
66,66,13,71.0,368.1
66,66,14,95.0,406.6
66,66,15,109.0,573.2
66,66,16,85.0,582.0
66,66,17,75.0,483.6
66,66,18,96.0,562.1
66,66,19,75.0,566.7
66,66,20,62.0,354.7
66,66,21,49.0,351.1
66,66,22,61.0,430.9
66,66,23,45.0,445.4
66,67,0,12.0,485.8
66,67,1,8.0,587.4
66,67,2,3.0,526.3
66,67,3,4.0,435.2
66,67,4,3.0,284.0
66,67,5,15.0,457.1
66,67,6,13.0,430.5
66,67,7,24.0,502.8
66,67,8,29.0,592.9
66,67,9,15.0,528.5
66,67,10,17.0,486.5
66,67,11,18.0,511.9
66,67,12,26.0,483.0
